FCEUX 2.1.6-interim svn2687 - Trace Log File
  $8734:55 26     EOR $26,X @ $0027 = #$98                                       A:4C X:01 Y:00 S:FD 
    $FFEB:CA        DEX                                                            A:03 X:C2 Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:C1 Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:C1 Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:C0 Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:C0 Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:BF Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:BF Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:BE Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:BE Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:BD Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:BD Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:BC Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:BC Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:BB Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:BB Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:BA Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:BA Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:B9 Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:B9 Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:B8 Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:B8 Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:B7 Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:B7 Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:B6 Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:B6 Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:B5 Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:B5 Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:B4 Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:B4 Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:B3 Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:B3 Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:B2 Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:B2 Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:B1 Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:B1 Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:B0 Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:B0 Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:AF Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:AF Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:AE Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:AE Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:AD Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:AD Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:AC Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:AC Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:AB Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:AB Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:AA Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:AA Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:A9 Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:A9 Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:A8 Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:A8 Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:A7 Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:A7 Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:A6 Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:A6 Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:A5 Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:A5 Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:A4 Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:A4 Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:A3 Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:A3 Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:A2 Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:A2 Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:A1 Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:A1 Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:A0 Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:A0 Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:9F Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:9F Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:9E Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:9E Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:9D Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:9D Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:9C Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:9C Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:9B Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:9B Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:9A Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:9A Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:99 Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:99 Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:98 Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:98 Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:97 Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:97 Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:96 Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:96 Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:95 Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:95 Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:94 Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:94 Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:93 Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:93 Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:92 Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:92 Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:91 Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:91 Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:90 Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:90 Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:8F Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:8F Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:8E Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:8E Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:8D Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:8D Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:8C Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:8C Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:8B Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:8B Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:8A Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:8A Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:89 Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:89 Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:88 Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:88 Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:87 Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:87 Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:86 Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:86 Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:85 Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:85 Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:84 Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:84 Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:83 Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:83 Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:82 Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:82 Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:81 Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:81 Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:80 Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:80 Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:7F Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:7F Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:7E Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:7E Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:7D Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:7D Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:7C Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:7C Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:7B Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:7B Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:7A Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:7A Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:79 Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:79 Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:78 Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:78 Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:77 Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:77 Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:76 Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:76 Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:75 Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:75 Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:74 Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:74 Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:73 Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:73 Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:72 Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:72 Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:71 Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:71 Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:70 Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:70 Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:6F Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:6F Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:6E Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:6E Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:6D Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:6D Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:6C Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:6C Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:6B Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:6B Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:6A Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:6A Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:69 Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:69 Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:68 Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:68 Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:67 Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:67 Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:66 Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:66 Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:65 Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:65 Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:64 Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:64 Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:63 Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:63 Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:62 Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:62 Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:61 Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:61 Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:60 Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:60 Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:5F Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:5F Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:5E Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:5E Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:5D Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:5D Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:5C Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:5C Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:5B Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:5B Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:5A Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:5A Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:59 Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:59 Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:58 Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:58 Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:57 Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:57 Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:56 Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:56 Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:55 Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:55 Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:54 Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:54 Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:53 Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:53 Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:52 Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:52 Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:51 Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:51 Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:50 Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:50 Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:4F Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:4F Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:4E Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:4E Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:4D Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:4D Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:4C Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:4C Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:4B Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:4B Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:4A Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:4A Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:49 Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:49 Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:48 Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:48 Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:47 Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:47 Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:46 Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:46 Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:45 Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:45 Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:44 Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:44 Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:43 Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:43 Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:42 Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:42 Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:41 Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:41 Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:40 Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:40 Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:3F Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:3F Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:3E Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:3E Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:3D Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:3D Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:3C Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:3C Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:3B Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:3B Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:3A Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:3A Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:39 Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:39 Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:38 Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:38 Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:37 Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:37 Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:36 Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:36 Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:35 Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:35 Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:34 Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:34 Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:33 Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:33 Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:32 Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:32 Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:31 Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:31 Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:30 Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:30 Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:2F Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:2F Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:2E Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:2E Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:2D Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:2D Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:2C Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:2C Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:2B Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:2B Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:2A Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:2A Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:29 Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:29 Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:28 Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:28 Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:27 Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:27 Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:26 Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:26 Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:25 Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:25 Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:24 Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:24 Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:23 Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:23 Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:22 Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:22 Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:21 Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:21 Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:20 Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:20 Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:1F Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:1F Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:1E Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:1E Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:1D Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:1D Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:1C Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:1C Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:1B Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:1B Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:1A Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:1A Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:19 Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:19 Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:18 Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:18 Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:17 Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:17 Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:16 Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:16 Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:15 Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:15 Y:01 S:FB 
